species_category,page_url,table_index,row_index,document_name,document_author,document_year,table_caption,Chemical,Endpoint Value,Endpoint Description,Sex,Life Cycle Stage,Sample Size,Location,Type,California Counties,Countries,page_number,Exposure Endpoint Type,Units,Condition,Error,Age-Specific,Lab,parsed_document_title,parsed_authors,parsed_issue,parsed_volume,parsed_year,parsed_journal
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,12,12,,,,Citation:,CADMIUM (elemental),Review,Blood concentration,Not Reported,Not Reported,See citation,,Toxicity Factor Datasets,,,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,13,13,,,,Citation:,MIREX,Max: 19.6 ng/g ww,Fat concentration,Not Reported,Juvenile,64,SE coast,Toxicity Factor Datasets,,BRAZIL,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,14,14,,,,Citation:,MIREX,20.2 ± 87.08 ng/g ww,Liver concentration,Not Reported,Juvenile,64,SE coast,Toxicity Factor Datasets,,BRAZIL,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,15,15,,,,Citation:,ZINC (elemental),5.32 ± 1.05 µg/g ww,Eggshell concentration,Both Male and Female,Embryo,"48 eggs, 12 nests",Chabahar Beach,Toxicity Factor Datasets,,IRAN,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,16,16,,,,Citation:,BARIUM (elemental),,Reference intervals for blood concentration,Both Male and Female,Both Adults and Juveniles,49,Howick Group of Islands,Toxicity Factor Datasets,,AUSTRALIA,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,17,17,,,,Citation:,CHROMIUM (elemental),0.05 ± 0.05 µg/g ww,Kidney concentration,Both Male and Female,Both Adults and Juveniles,3,Samanda? & Dörtyol,Toxicity Factor Datasets,,TURKEY,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,18,18,,,,Citation:,MANGANESE COMPOUNDS,1.42 ± 0.40 µg/g ww,Liver concentration,Both Male and Female,Both Adults and Juveniles,3,Samanda? & Dörtyol,Toxicity Factor Datasets,,TURKEY,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,19,19,,,,Citation:,IRON (elemental),Review,Liver concentration,Not Reported,Not Reported,,,Toxicity Factor Datasets,,JAPAN,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,20,20,,,,Citation:,LEAD (elemental),,Liver concentration,Not Reported,Not Reported,,,Toxicity Factor Datasets,,JAPAN,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,21,21,,,,Citation:,"DDT (4,4'-)",1.80 ng/g ww,Fat concentration,Not Reported,,6,Pelagic Pacific,Toxicity Factor Datasets,,,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,22,22,,,,Citation:,PCB,Range: <1.6-17.4 ng/g,Liver concentration,Male,,6,Sao Paulo,Toxicity Factor Datasets,,BRAZIL,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,23,23,,,,Citation:,DDT (Technical Grade Mixture),0.30 ± 0.05 ng/g ww,Egg yolk concentration,Not Reported,Embryo,"11 nests, 20 eggs","Guadeloupe, French West Indies",Toxicity Factor Datasets,,,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,24,24,,,,Citation:,CADMIUM (elemental),<0.003 µg/g ww,Egg yolk concentration,Not Reported,Embryo,12,"Guadeloupe, French West Indies",Toxicity Factor Datasets,,,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,25,25,,,,Citation:,COPPER (elemental),Review,Egg concentration,Not Reported,Embryo,55,Peninsular Malaysia,Toxicity Factor Datasets,,MALAYSIA,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,26,26,,,,Citation:,MERCURY (elemental),Review,Eggshell concentration,Not Reported,Embryo,30,Hong Kong,Toxicity Factor Datasets,,CHINA,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,27,27,,,,Citation:,MAGNESIUM COMPOUNDS,0.17 µg/g ww,Blood concentration,Both Male and Female,Juvenile,14,Bahía Magdalena,Toxicity Factor Datasets,,MEXICO,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,28,28,,,,Citation:,"DDE (2,4'-)",0.005-0.32 ng/mL,Plasma concentration,Both Male and Female,Juvenile,20,Punta Abreojos,Toxicity Factor Datasets,,MEXICO,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,29,29,,,,Citation:,CHLORDANE,"?: not detected, ?: 0.313725 ng/mL",Plasma concentration,Both Male and Female,Juvenile,"?: 12, ?: 13",Bahía Magdalena,Toxicity Factor Datasets,,MEXICO,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,30,30,,,,Citation:,MANGANESE COMPOUNDS,0.31 ± 0.07 µg/g ww,Egg concentration,Both Male and Female,Embryo,31,Pacific Coast,Toxicity Factor Datasets,,PANAMA,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,31,31,,,,Citation:,ARSENIC (elemental),Review,Egg concentration,,Embryo,See citation,,Toxicity Factor Datasets,,,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,32,32,,,,Citation:,HEXACHLOROCYCLOHEXANE,16.9 ± 13.21 ng/g ww,?HCH fat concentration,Not Reported,Juvenile,64,SE coast,Toxicity Factor Datasets,,BRAZIL,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,33,33,,,,Citation:,HEXACHLOROCYCLOHEXANE,7.0 ± 6.28 ng/g ww,?HCH liver concentration,Not Reported,Juvenile,64,SE coast,Toxicity Factor Datasets,,BRAZIL,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,34,34,,,,Citation:,COPPER (elemental),6.85 ± 0.67 µg/g ww,Eggshell concentration,Both Male and Female,Embryo,"48 eggs, 12 nests",Chabahar Beach,Toxicity Factor Datasets,,IRAN,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,35,35,,,,Citation:,ALUMINUM COMPOUNDS,0.56 ± 0.50 µg/g ww,Blood concentration,Both Male and Female,Both Adults and Juveniles,3,Samanda? & Dörtyol,Toxicity Factor Datasets,,TURKEY,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,36,36,,,,Citation:,COPPER (elemental),2.03 ± 1.64 µg/g ww,Kidney concentration,Both Male and Female,Both Adults and Juveniles,3,Samanda? & Dörtyol,Toxicity Factor Datasets,,TURKEY,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,37,37,,,,Citation:,NICKEL (elemental),3.98 ± 3.13 µg/g ww,Liver concentration,Both Male and Female,Both Adults and Juveniles,3,Samanda? & Dörtyol,Toxicity Factor Datasets,,TURKEY,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,38,38,,,,Citation:,MERCURY (elemental),Review,Blood concentration,Not Reported,Not Reported,,,Toxicity Factor Datasets,,SPAIN,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,39,39,,,,Citation:,SELENIUM (elemental),,Blood concentration,Not Reported,Not Reported,,,Toxicity Factor Datasets,,SPAIN,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,40,40,,,,Citation:,PCB,2.71 ng/g ww,Fat concentration,Not Reported,,6,Pelagic Pacific,Toxicity Factor Datasets,,,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,41,41,,,,Citation:,PCB,Range: <1.6-37.7 ng/g,Kidney concentration,Female,,21,Sao Paulo,Toxicity Factor Datasets,,BRAZIL,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,42,42,,,,Citation:,PBDE MIXTURE,0.014-0.040 ng/g ww,Egg yolk concentration,Not Reported,Embryo,"11 nests, 20 eggs","Guadeloupe, French West Indies",Toxicity Factor Datasets,,,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,43,43,,,,Citation:,LEAD (elemental),0.010 ± 0.0014 µg/g ww,Egg yolk concentration,Not Reported,Embryo,12,"Guadeloupe, French West Indies",Toxicity Factor Datasets,,,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,44,44,,,,Citation:,SELENIUM (elemental),Review,Egg concentration,Not Reported,Embryo,55,Peninsular Malaysia,Toxicity Factor Datasets,,MALAYSIA,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,45,45,,,,Citation:,CADMIUM (elemental),0.06 µg/g ww,Blood concentration,Both Male and Female,Juvenile,42,Punta Abreojos,Toxicity Factor Datasets,,MEXICO,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,46,46,,,,Citation:,HEXACHLOROCYCLOHEXANE,"?: 0.16160, ?: 1.169761, ?: 0.773151, ?: 0.790514 ng/mL",Plasma concentration,Both Male and Female,Juvenile,39,Punta Abreojos,Toxicity Factor Datasets,,MEXICO,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,47,47,,,,Citation:,"DDT (4,4'-)",0.001-0.26 ng/mL,Plasma concentration,Both Male and Female,Juvenile,39,Punta Abreojos,Toxicity Factor Datasets,,MEXICO,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,48,48,,,,Citation:,HEPTACHLOR,2.731588 ng/mL,Plasma concentration,Both Male and Female,Juvenile,13,Bahía Magdalena,Toxicity Factor Datasets,,MEXICO,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,49,49,,,,Citation:,IRON (elemental),11.7 ± 0.9 µg/g ww,Egg concentration,Both Male and Female,Embryo,31,Pacific Coast,Toxicity Factor Datasets,,PANAMA,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,50,50,,,,Citation:,CADMIUM (elemental),Review,Egg concentration,,Embryo,See citation,,Toxicity Factor Datasets,,,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,51,51,,,,Citation:,DDT (Technical Grade Mixture),8.7 ± 13.54 ng/g ww,Fat concentration,Not Reported,Juvenile,64,SE coast,Toxicity Factor Datasets,,BRAZIL,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,52,52,,,,Citation:,DDT (Technical Grade Mixture),4.8 ± 8.36 ng/g ww,Liver concentration,Not Reported,Juvenile,64,SE coast,Toxicity Factor Datasets,,BRAZIL,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,53,53,,,,Citation:,CADMIUM (elemental),0.40 ± 0.05 µg/g ww,Eggshell concentration,Both Male and Female,Embryo,"48 eggs, 12 nests",Chabahar Beach,Toxicity Factor Datasets,,IRAN,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,54,54,,,,Citation:,ARSENIC (elemental),< LOD µg/g ww,Blood concentration,Both Male and Female,Both Adults and Juveniles,3,Samanda? & Dörtyol,Toxicity Factor Datasets,,TURKEY,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,55,55,,,,Citation:,IRON (elemental),22.10 ± 2.59 µg/g ww,Kidney concentration,Both Male and Female,Both Adults and Juveniles,3,Samanda? & Dörtyol,Toxicity Factor Datasets,,TURKEY,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,56,56,,,,Citation:,LEAD (elemental),0.03 ± 0.02 µg/g ww,Liver concentration,Both Male and Female,Both Adults and Juveniles,3,Samanda? & Dörtyol,Toxicity Factor Datasets,,TURKEY,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,57,57,,,,Citation:,MERCURY (elemental),Review,Blood concentration,Not Reported,Not Reported,,,Toxicity Factor Datasets,,,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,58,58,,,,Citation:,SELENIUM (elemental),,Blood concentration,Not Reported,Not Reported,,,Toxicity Factor Datasets,,,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,59,59,,,,Citation:,CHLORDANE,0.554 ng/g ww,Fat concentration,Not Reported,,6,Pelagic Pacific,Toxicity Factor Datasets,,,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,60,60,,,,Citation:,SILVER COMPOUNDS,"Tumor score 0: 2.61, score 1: 0.90, score 2: 2.00, score 3: 2.71 µg/g dw",Blood concentration,Female,Juvenile,"Tumor score 0: 13, score 1: 4, score 2: 4, score 3: 6",Sao Paulo,Toxicity Factor Datasets,,BRAZIL,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,61,61,,,,Citation:,PBDE MIXTURE,0.013-0.031 ng/g ww,Egg yolk concentration,Not Reported,Embryo,"11 nests, 20 eggs","Guadeloupe, French West Indies",Toxicity Factor Datasets,,,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,62,62,,,,Citation:,MERCURY (elemental),0.0020 ± 0.0003 µg/g ww,Egg yolk concentration,Not Reported,Embryo,12,"Guadeloupe, French West Indies",Toxicity Factor Datasets,,,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,63,63,,,,Citation:,CADMIUM (elemental),Review,Egg concentration,Not Reported,Embryo,55,Peninsular Malaysia,Toxicity Factor Datasets,,MALAYSIA,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,64,64,,,,Citation:,STRONTIUM,0.28 µg/g ww,Blood concentration,Both Male and Female,Juvenile,14,Punta Abreojos,Toxicity Factor Datasets,,MEXICO,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,65,65,,,,Citation:,ALDRIN,0.957726 ng/mL,Plasma concentration,Both Male and Female,Juvenile,39,Punta Abreojos,Toxicity Factor Datasets,,MEXICO,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,66,66,,,,Citation:,"DDD (4,4'-)",Not detected,Plasma concentration,Both Male and Female,Juvenile,39,Punta Abreojos,Toxicity Factor Datasets,,MEXICO,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,67,67,,,,Citation:,HEPTACHLOR EPOXIDE,1.844882 ng/mL,Plasma concentration,Both Male and Female,Juvenile,13,Bahía Magdalena,Toxicity Factor Datasets,,MEXICO,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,68,68,,,,Citation:,COPPER (elemental),0.5 ± 0.1 µg/g ww,Egg concentration,Both Male and Female,Embryo,31,Pacific Coast,Toxicity Factor Datasets,,PANAMA,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,69,69,,,,Citation:,ARSENIC (elemental),Review,Bone concentration,Not Reported,Not Reported,See citation,,Toxicity Factor Datasets,,,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,70,70,,,,Citation:,ENDOSULFAN,8.1 ± 26.15 ng/g ww,?endosulphan fat concentration,Not Reported,Juvenile,64,SE coast,Toxicity Factor Datasets,,BRAZIL,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,71,71,,,,Citation:,ENDOSULFAN,8.2 ± 22.25 ng/g ww,?endosulphan liver concentration,Not Reported,Juvenile,64,SE coast,Toxicity Factor Datasets,,BRAZIL,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,72,72,,,,Citation:,MERCURY (elemental),0.002 ± 0.001 µg/g ww,Eggshell concentration,Both Male and Female,Embryo,"48 eggs, 12 nests",Chabahar Beach,Toxicity Factor Datasets,,IRAN,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,73,73,,,,Citation:,CADMIUM (elemental),< LOD µg/g ww,Blood concentration,Both Male and Female,Both Adults and Juveniles,3,Samanda? & Dörtyol,Toxicity Factor Datasets,,TURKEY,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,74,74,,,,Citation:,MERCURY (elemental),0.03 ± 0.02 µg/g ww,Kidney concentration,Both Male and Female,Both Adults and Juveniles,3,Samanda? & Dörtyol,Toxicity Factor Datasets,,TURKEY,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,75,75,,,,Citation:,SELENIUM (elemental),0.46 ± 0.34 µg/g ww,Liver concentration,Both Male and Female,Both Adults and Juveniles,3,Samanda? & Dörtyol,Toxicity Factor Datasets,,TURKEY,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,76,76,,,,Citation:,MERCURY (elemental),Review,Kidney concentration,Not Reported,Not Reported,,,Toxicity Factor Datasets,,JAPAN,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,77,77,,,,Citation:,ZINC (elemental),,Blood concentration,Not Reported,Not Reported,,,Toxicity Factor Datasets,,SPAIN,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,78,78,,,,Citation:,PBDE MIXTURE,0.150 ng/g ww,Fat concentration,Not Reported,,6,Pelagic Pacific,Toxicity Factor Datasets,,,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,79,79,,,,Citation:,SILVER COMPOUNDS,"Tumor score 0: 0.51, score 1: 0.21, score 2: 0.39, score 3: 0.59 µg/g ww",Blood concentration,Female,Juvenile,"Tumor score 0: 13, score 1: 4, score 2: 4, score 3: 6",Sao Paulo,Toxicity Factor Datasets,,BRAZIL,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,80,80,,,,Citation:,PBDE MIXTURE,0.021-0.071 ng/g ww,Egg yolk concentration,Not Reported,Embryo,"11 nests, 20 eggs","Guadeloupe, French West Indies",Toxicity Factor Datasets,,,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,81,81,,,,Citation:,COPPER (elemental),Review,Egg yolk concentration,Not Reported,Embryo,2,Haha-Jimma Island,Toxicity Factor Datasets,,JAPAN,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,82,82,,,,Citation:,LEAD (elemental),Review,Egg concentration,Not Reported,Embryo,55,Peninsular Malaysia,Toxicity Factor Datasets,,MALAYSIA,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,83,83,,,,Citation:,IRON (elemental),343.57 µg/g ww,Blood concentration,Both Male and Female,Juvenile,42,Punta Abreojos,Toxicity Factor Datasets,,MEXICO,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,84,84,,,,Citation:,ENDRIN,1.064513 ng/mL,Plasma concentration,Both Male and Female,Juvenile,38,Punta Abreojos,Toxicity Factor Datasets,,MEXICO,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,85,85,,,,Citation:,"DDE (4,4'-)",Not detected,Plasma concentration,Both Male and Female,Juvenile,39,Punta Abreojos,Toxicity Factor Datasets,,MEXICO,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,86,86,,,,Citation:,"DDD (2,4'-)",Not detected,Plasma concentration,Both Male and Female,Juvenile,1,Bahía Magdalena,Toxicity Factor Datasets,,MEXICO,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,87,87,,,,Citation:,ZINC (elemental),14± 3 µg/g ww,Egg concentration,Both Male and Female,Embryo,31,Pacific Coast,Toxicity Factor Datasets,,PANAMA,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,88,88,,,,Citation:,CADMIUM (elemental),Review,Bone concentration,Not Reported,Not Reported,See citation,,Toxicity Factor Datasets,,,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,89,89,,,,Citation:,ORGANOCHLORINES,104.9 ± 290.67 ng/g ww,Fat concentration,Not Reported,Juvenile,64,SE coast,Toxicity Factor Datasets,,BRAZIL,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,90,90,,,,Citation:,ORGANOCHLORINES,54.5 ± 99.34 ng/g ww,Liver concentration,Not Reported,Juvenile,64,SE coast,Toxicity Factor Datasets,,BRAZIL,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,91,91,,,,Citation:,LEAD (elemental),0.77 ± 0.20 µg/g ww,Blood concentration,Both Male and Female,Embryo,"48 eggs, 12 nests",Chabahar Beach,Toxicity Factor Datasets,,IRAN,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,92,92,,,,Citation:,CHROMIUM (elemental),0.04 ± 0.03 µg/g ww,Blood concentration,Both Male and Female,Both Adults and Juveniles,3,Samanda? & Dörtyol,Toxicity Factor Datasets,,TURKEY,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,93,93,,,,Citation:,MANGANESE COMPOUNDS,0.31 ± 0.06 µg/g ww,Kidney concentration,Both Male and Female,Both Adults and Juveniles,3,Samanda? & Dörtyol,Toxicity Factor Datasets,,TURKEY,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,94,94,,,,Citation:,ZINC (elemental),4.04 ± 1.85 µg/g ww,Liver concentration,Both Male and Female,Both Adults and Juveniles,3,Samanda? & Dörtyol,Toxicity Factor Datasets,,TURKEY,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,95,95,,,,Citation:,MERCURY (elemental),Review,Liver concentration,Not Reported,Not Reported,,,Toxicity Factor Datasets,,JAPAN,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,96,96,,,,Citation:,ZINC (elemental),,Blood concentration,Not Reported,Not Reported,,,Toxicity Factor Datasets,,,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,97,97,,,,Citation:,MIREX,0.611 ng/g ww,Fat concentration,Not Reported,,6,Pelagic Pacific,Toxicity Factor Datasets,,,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,98,98,,,,Citation:,CADMIUM (elemental),"Tumor score 0: 0.39, score 1: 0.17, score 2: 0.26, score 3: 0.35 µg/g dw",Blood concentration,Female,Juvenile,"Tumor score 0: 13, score 1: 4, score 2: 4, score 3: 6",Sao Paulo,Toxicity Factor Datasets,,BRAZIL,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=2,99,99,,,,Citation:,PCB,4.57 ± 0.47 ng/g ww,Egg concentration,Not Reported,Embryo,"11 nests, 20 eggs","Guadeloupe, French West Indies",Toxicity Factor Datasets,,,4,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,0,0,,,,Citation:,LEAD (elemental),Review,Egg yolk concentration,Not Reported,Embryo,2,Haha-Jimma Island,Toxicity Factor Datasets,,JAPAN,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,1,1,,,,Citation:,COPPER (elemental),1.63 ± 0.11 µg/g ww,Eggshell concentration,Not Reported,Embryo,12,"Guadeloupe, French West Indies",Toxicity Factor Datasets,,,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,2,2,,,,Citation:,ZINC (elemental),13.92 µg/g ww,Blood concentration,Both Male and Female,Juvenile,42,Punta Abreojos,Toxicity Factor Datasets,,MEXICO,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,3,3,,,,Citation:,ENDRIN,1.398561 ng/mL,Plasma concentration of endrin sulfate,Both Male and Female,Juvenile,20,Punta Abreojos,Toxicity Factor Datasets,,MEXICO,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,4,4,,,,Citation:,HEXACHLOROBENZENE,0.386999 ng/mL,Plasma concentration,Both Male and Female,Juvenile,19,Punta Abreojos,Toxicity Factor Datasets,,MEXICO,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,5,5,,,,Citation:,"DDE (2,4'-)",Not detected,Plasma concentration,Both Male and Female,Juvenile,1,Bahía Magdalena,Toxicity Factor Datasets,,MEXICO,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,6,6,,,,Citation:,ARSENIC (elemental),0.12 ± 0.04 µg/g ww,Egg concentration,Both Male and Female,Embryo,31,Pacific Coast,Toxicity Factor Datasets,,PANAMA,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,7,7,,,,Citation:,HEXACHLOROCYCLOHEXANE,6.0 ± 6.54 ng/g ww,? isomer fat concentration,Not Reported,Juvenile,64,SE coast,Toxicity Factor Datasets,,BRAZIL,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,8,8,,,,Citation:,HEXACHLOROCYCLOHEXANE,4.4 ± 13.21 ng/g ww,? isomer liver concentration,Not Reported,Juvenile,64,SE coast,Toxicity Factor Datasets,,BRAZIL,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,9,9,,,,Citation:,LEAD (elemental),3.31 ± 0.65 µg/g ww,Yolk concentration,Both Male and Female,Embryo,"48 eggs, 12 nests",Chabahar Beach,Toxicity Factor Datasets,,IRAN,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,10,10,,,,Citation:,ZINC (elemental),36.78 ± 3.20 µg/g ww,Blood concentration,Both Male and Female,Embryo,"48 eggs, 12 nests",Chabahar Beach,Toxicity Factor Datasets,,IRAN,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,11,11,,,,Citation:,COPPER (elemental),1.92 ± 1.69 µg/g ww,Blood concentration,Both Male and Female,Both Adults and Juveniles,3,Samanda? & Dörtyol,Toxicity Factor Datasets,,TURKEY,5,,,,,,,,,,,,
